77211,P520,Intraventricular (nontraumatic) hemorrhage
77212,P521,Intraventricular (nontraumatic) hemorrhage
77213,P5221,Intraventricular (nontraumatic) hemorrhage
77214,P5222,Intraventricular (nontraumatic) hemorrhage
7722,P103,Subarachnoid hemorrhage due to birth injury
7723,P518,Other umbilical hemorrhages of newborn
7724,P543,Other neonatal gastrointestinal hemorrhage
7725,P544,Neonatal adrenal hemorrhage
7726,P545,Neonatal cutaneous hemorrhage
7728,P548,Other specified neonatal hemorrhages
7729,P549,Neonatal hemorrhage
7730,P550,Rh isoimmunization of newborn
7731,P551,ABO isoimmunization of newborn
7732,P558,Other hemolytic diseases of newborn
7733,P560,Hydrops fetalis due to isoimmunization
7734,P570,Kernicterus due to isoimmunization
7735,P551,ABO isoimmunization of newborn
7740,P588,Neonatal jaundice due to other specified excessive hemolysis
7741,P588,Neonatal jaundice due to other specified excessive hemolysis
7742,P590,Neonatal jaundice associated with preterm delivery
77430,P598,Neonatal jaundice from other specified causes
77431,P598,Neonatal jaundice from other specified causes
77439,P593,Neonatal jaundice from breast milk inhibitor
7744,P5929,Neonatal jaundice from other hepatocellular damage
7745,P598,Neonatal jaundice from other specified causes
7746,P599,Neonatal jaundice
7747,P578,Other specified kernicterus
7750,P701,Syndrome of infant of a diabetic mother
7751,P702,Neonatal diabetes mellitus
7752,P940,Transient neonatal myasthenia gravis
7753,P721,Transitory neonatal hyperthyroidism
7754,P718,Other transitory neonatal disorders of calcium and magnesium metabolism
7755,P744,Other transitory electrolyte disturbances of newborn
7756,P704,Other neonatal hypoglycemia
7757,P740,Late metabolic acidosis of newborn
77581,P84,Other problems with newborn
77589,P728,Other specified transitory neonatal endocrine disorders
7759,P729,Transitory neonatal endocrine disorder
7760,P53,Hemorrhagic disease of newborn
7761,P610,Transient neonatal thrombocytopenia
7762,P60,Disseminated intravascular coagulation of newborn
7763,P616,Other transient neonatal disorders of coagulation
7764,P611,Polycythemia neonatorum
7765,P613,Congenital anemia from fetal blood loss
7766,P612,Anemia of prematurity
7767,P615,Transient neonatal neutropenia
7768,P618,Other specified perinatal hematological disorders
7769,P619,Perinatal hematological disorder
7771,P760,Meconium plug syndrome
7772,P762,Intestinal obstruction due to inspissated milk
7773,P782,Neonatal hematemesis and melena due to swallowed maternal blood
7774,P761,Transitory ileus of newborn
77750,P779,Necrotizing enterocolitis in newborn
77751,P771,Stage 1 necrotizing enterocolitis in newborn
77752,P772,Stage 2 necrotizing enterocolitis in newborn
77753,P773,Stage 3 necrotizing enterocolitis in newborn
7776,P780,Perinatal intestinal perforation
7778,P7889,Other specified perinatal digestive system disorders
7779,P789,Perinatal digestive system disorder
7780,P832,Hydrops fetalis not due to hemolytic disease
7781,P830,Sclerema neonatorum
7782,P800,Cold injury syndrome
7783,P808,Other hypothermia of newborn
7784,P818,Other specified disturbances of temperature regulation of newborn
7785,P8330,Unspecified edema specific to newborn
7786,P835,Congenital hydrocele
7787,P834,Breast engorgement of newborn
7788,P838,Other specified conditions of integument specific to newborn
7789,P839,Condition of the integument specific to newborn
7790,P90,Convulsions of newborn
7791,P919,Disturbance of cerebral status of newborn
7792,P914,Neonatal cerebral depression
77931,P928,Other feeding problems of newborn
77932,P9201,Bilious vomiting of newborn
77933,P9209,Other vomiting of newborn
77934,P926,Failure to thrive in newborn
7794,P938,Other reactions and intoxications due to drugs administered to newborn
7795,P961,Neonatal withdrawal symptoms from maternal use of drugs of addiction
7796,,
7797,P912,Neonatal cerebral leukomalacia
77981,P2912,Neonatal bradycardia
77982,P2911,Neonatal tachycardia
77983,P9682,Delayed separation of umbilical cord
77984,P9683,Meconium staining
77985,P2981,Cardiac arrest of newborn
77989,P9689,Other specified conditions originating in the perinatal period
7799,P969,Condition originating in the perinatal period
78001,R4020,Unspecified coma
78002,R404,Transient alteration of awareness
78003,R403,Persistent vegetative state
78009,R400,Somnolence
7801,R443,Hallucinations
7802,R55,Syncope and collapse
78031,R5600,Simple febrile convulsions
78032,R5601,Complex febrile convulsions
78033,R561,Post traumatic seizures
78039,R569,Unspecified convulsions
7804,R42,Dizziness and giddiness
78050,G479,Sleep disorder
78051,G4730,Sleep apnea
78052,G4700,Insomnia
78053,G4730,Sleep apnea
78054,G4710,Hypersomnia
78055,G4720,Circadian rhythm sleep disorder
78056,G478,Other sleep disorders
78057,G4730,Sleep apnea
78058,F518,Other sleep disorders not due to a substance or known physiological condition
78059,G478,Other sleep disorders
78060,R509,Fever
78061,R5081,Fever presenting with conditions classified elsewhere
78062,R5082,Postprocedural fever
78063,R5083,Postvaccination fever
78064,R6883,Chills (without fever)
78065,R680,Hypothermia
78066,R5084,Febrile nonhemolytic transfusion reaction
78071,R5382,Chronic fatigue
78072,R532,Functional quadriplegia
78079,R531,Weakness
7808,R61,Generalized hyperhidrosis
78091,R6812,Fussy infant (baby)
78092,R6811,Excessive crying of infant (baby)
78093,R413,Other amnesia
78094,R6881,Early satiety
78095,R4583,Excessive crying of child
78096,R52,Pain
78097,R4182,Altered mental status
78099,R4584,Anhedonia
7810,R259,Unspecified abnormal involuntary movements
7811,R430,Anosmia
7812,R260,Ataxic gait
7813,R270,Ataxia
7814,R295,Transient paralysis
7815,R683,Clubbing of fingers
7816,R291,Meningismus
7817,R290,Tetany
7818,R414,Neurologic neglect syndrome
78191,R29890,Loss of height
78192,R293,Abnormal posture
78193,R29891,Ocular torticollis
78194,R29810,Facial weakness
78199,R29818,Other symptoms and signs involving the nervous system
7820,R203,Hyperesthesia
7821,R21,Rash and other nonspecific skin eruption
7822,R229,Localized swelling
7823,R609,Edema
7824,R17,Unspecified jaundice
7825,R230,Cyanosis
78261,R231,Pallor
78262,R232,Flushing
7827,R233,Spontaneous ecchymoses
7828,R234,Changes in skin texture
7829,R238,Other skin changes
7830,R630,Anorexia
7831,R635,Abnormal weight gain
78321,R634,Abnormal weight loss
78322,R636,Underweight
7833,R633,Feeding difficulties
78340,R6250,Unspecified lack of expected normal physiological development in childhood
78341,R6251,Failure to thrive (child)
78342,R620,Delayed milestone in childhood
78343,R6252,Short stature (child)
7835,R631,Polydipsia
7836,R632,Polyphagia
7837,R627,Adult failure to thrive
7839,R638,Other symptoms and signs concerning food and fluid intake
7840,R51,Headache
7841,R070,Pain in throat
7842,R221,Localized swelling
7843,R4701,Aphasia
78440,R499,Unspecified voice and resonance disorder
78441,R491,Aphonia
78442,R490,Dysphonia
78443,R4921,Hypernasality
78444,R4922,Hyponasality
78449,R498,Other voice and resonance disorders
78451,R471,Dysarthria and anarthria
78452,R4782,Fluency disorder in conditions classified elsewhere
78459,R4702,Dysphasia
78460,R489,Unspecified symbolic dysfunctions
78461,R480,Dyslexia and alexia
78469,R481,Agnosia
7847,R040,Epistaxis
7848,R041,Hemorrhage from throat
78491,R0982,Postnasal drip
78492,R6884,Jaw pain
78499,R067,Sneezing
7850,R000,Tachycardia
7851,R002,Palpitations
7852,R011,Cardiac murmur
7853,R012,Other cardiac sounds
7854,I96,Gangrene
78550,R579,Shock
78551,R570,Cardiogenic shock
78552,R6521,Severe sepsis with septic shock
78559,R578,Other shock
7856,R599,Enlarged lymph nodes
7859,R0989,Other specified symptoms and signs involving the circulatory and respiratory systems
78600,R069,Unspecified abnormalities of breathing
78601,R064,Hyperventilation
78602,R0601,Orthopnea
78603,R0681,Apnea
78604,R063,Periodic breathing
78605,R0602,Shortness of breath
78606,R0682,Tachypnea
78607,R062,Wheezing
78609,R0600,Dyspnea
7861,R061,Stridor
7862,R05,Cough
78630,R042,Hemoptysis
78631,R0481,Acute idiopathic pulmonary hemorrhage in infants
78639,R0489,Hemorrhage from other sites in respiratory passages
7864,R093,Abnormal sputum
78650,R079,Chest pain
78651,R072,Precordial pain
78652,R071,Chest pain on breathing
78659,R0789,Other chest pain
7866,R222,Localized swelling
7867,R0989,Other specified symptoms and signs involving the circulatory and respiratory systems
7868,R066,Hiccough
7869,R0689,Other abnormalities of breathing
78701,R112,Nausea with vomiting
78702,R110,Nausea
78703,R1110,Vomiting
78704,R1114,Bilious vomiting
7871,R12,Heartburn
78720,R1310,Dysphagia
78721,R1311,Dysphagia
78722,R1312,Dysphagia
78723,R1313,Dysphagia
78724,R1314,Dysphagia
78729,R1319,Other dysphagia
7873,R141,Gas pain
7874,R192,Visible peristalsis
7875,R1911,Absent bowel sounds
78760,R159,Full incontinence of feces
78761,R150,Incomplete defecation
78762,R151,Fecal smearing
78763,R152,Fecal urgency
7877,R195,Other fecal abnormalities
78791,R197,Diarrhea
78799,R194,Change in bowel habit
7880,N23,Unspecified renal colic
7881,R300,Dysuria
78820,R339,Retention of urine
78821,R3914,Feeling of incomplete bladder emptying
78829,R338,Other retention of urine
78830,R32,Unspecified urinary incontinence
78831,N3941,Urge incontinence
78832,N393,Stress incontinence (female) (male)
78833,N3946,Mixed incontinence
78834,N3942,Incontinence without sensory awareness
78835,N3943,Post-void dribbling
78836,N3944,Nocturnal enuresis
78837,N3945,Continuous leakage
78838,N39490,Overflow incontinence
78839,N39498,Other specified urinary incontinence
78841,R350,Frequency of micturition
78842,R358,Other polyuria
78843,R351,Nocturia
7885,R34,Anuria and oliguria
78861,R3913,Splitting of urinary stream
78862,R3912,Poor urinary stream
78863,R3915,Urgency of urination
78864,R3911,Hesitancy of micturition
78865,R3916,Straining to void
78869,R3919,Other difficulties with micturition
7887,R369,Urethral discharge
7888,R390,Extravasation of urine
78891,R3981,Functional urinary incontinence
78899,R3989,Other symptoms and signs involving the genitourinary system
78900,R109,Unspecified abdominal pain
78901,R1011,Right upper quadrant pain
78902,R1012,Left upper quadrant pain
78903,R1031,Right lower quadrant pain
78904,R1032,Left lower quadrant pain
78905,R1033,Periumbilical pain
78906,R1013,Epigastric pain
78907,R1084,Generalized abdominal pain
78909,R1010,Upper abdominal pain
7891,R160,Hepatomegaly
7892,R161,Splenomegaly
78930,R1900,Intra-abdominal and pelvic swelling
78931,R1901,Right upper quadrant abdominal swelling
78932,R1902,Left upper quadrant abdominal swelling
78933,R1903,Right lower quadrant abdominal swelling
78934,R1904,Left lower quadrant abdominal swelling
78935,R1905,Periumbilic swelling
78936,R1906,Epigastric swelling
78937,R1907,Generalized intra-abdominal and pelvic swelling
78939,R1909,Other intra-abdominal and pelvic swelling
78940,R1930,Abdominal rigidity
78941,R1931,Right upper quadrant abdominal rigidity
78942,R1932,Left upper quadrant abdominal rigidity
78943,R1933,Right lower quadrant abdominal rigidity
78944,R1934,Left lower quadrant abdominal rigidity
78945,R1935,Periumbilic abdominal rigidity
78946,R1936,Epigastric abdominal rigidity
78947,R1937,Generalized abdominal rigidity
78949,R1930,Abdominal rigidity
78951,R180,Malignant ascites
78959,R188,Other ascites
78960,R10819,Abdominal tenderness
78961,R10811,Right upper quadrant abdominal tenderness
78962,R10812,Left upper quadrant abdominal tenderness
78963,R10813,Right lower quadrant abdominal tenderness
78964,R10814,Left lower quadrant abdominal tenderness
78965,R10815,Periumbilic abdominal tenderness
78966,R10816,Epigastric abdominal tenderness
78967,R10817,Generalized abdominal tenderness
78969,R10819,Abdominal tenderness
7897,R1083,Colic
7899,R198,Other specified symptoms and signs involving the digestive system and abdomen
79001,R710,Precipitous drop in hematocrit
79009,R718,Other abnormality of red blood cells
7901,R700,Elevated erythrocyte sedimentation rate
79021,R7301,Impaired fasting glucose
79022,R7302,Impaired glucose tolerance (oral)
79029,R7309,Other abnormal glucose
7903,R780,Finding of alcohol in blood
7904,R740,Nonspecific elevation of levels of transaminase and lactic acid dehydrogenase [LDH]
7905,R748,Abnormal levels of other serum enzymes
7906,R7889,Finding of other specified substances
7907,R7881,Bacteremia
7908,B349,Viral infection
79091,R7981,Abnormal blood-gas level
79092,R791,Abnormal coagulation profile
79093,R972,Elevated prostate specific antigen [PSA]
79094,E0781,Sick-euthyroid syndrome
79095,R7982,Elevated C-reactive protein (CRP)
79099,R7889,Finding of other specified substances
7910,R803,Bence Jones proteinuria
7911,R820,Chyluria
7912,R823,Hemoglobinuria
7913,R821,Myoglobinuria
7914,R822,Biliuria
7915,R81,Glycosuria
7916,R824,Acetonuria
7917,R8299,Other abnormal findings in urine
7919,R8299,Other abnormal findings in urine
7920,R839,Unspecified abnormal finding in cerebrospinal fluid
7921,R195,Other fecal abnormalities
7922,R869,Unspecified abnormal finding in specimens from male genital organs
7923,O289,Unspecified abnormal findings on antenatal screening of mother
7924,R859,Unspecified abnormal finding in specimens from digestive organs and abdominal cavity
7925,R880,Cloudy (hemodialysis) (peritoneal) dialysis effluent
7929,R879,Unspecified abnormal finding in specimens from female genital organs
7930,R930,Abnormal findings on diagnostic imaging of skull and head
79311,R911,Solitary pulmonary nodule
79319,R918,Other nonspecific abnormal finding of lung field
7932,R931,Abnormal findings on diagnostic imaging of heart and coronary circulation
7933,R932,Abnormal findings on diagnostic imaging of liver and biliary tract
7934,R933,Abnormal findings on diagnostic imaging of other parts of digestive tract
7935,R934,Abnormal findings on diagnostic imaging of urinary organs
7936,R935,Abnormal findings on diagnostic imaging of other abdominal regions
7937,R937,Abnormal findings on diagnostic imaging of other parts of musculoskeletal system
79380,R928,Other abnormal and inconclusive findings on diagnostic imaging of breast
79381,R920,Mammographic microcalcification found on diagnostic imaging of breast
79382,R922,Inconclusive mammogram
79389,R928,Other abnormal and inconclusive findings on diagnostic imaging of breast
79391,R939,Diagnostic imaging inconclusive due to excess body fat of patient
79399,R938,Abnormal findings on diagnostic imaging of other specified body structures
79400,R9409,Abnormal results of other function studies of central nervous system
79401,R9081,Abnormal echoencephalogram
79402,R9401,Abnormal electroencephalogram [EEG]
79409,R9409,Abnormal results of other function studies of central nervous system
79410,R94130,Abnormal response to nerve stimulation
79411,R94111,Abnormal electroretinogram [ERG]
79412,R94110,Abnormal electro-oculogram [EOG]
79413,R94112,Abnormal visually evoked potential [VEP]
79414,R94113,Abnormal oculomotor study
79415,R94120,Abnormal auditory function study
79416,R94121,Abnormal vestibular function study
79417,R94131,Abnormal electromyogram [EMG]
79419,R94118,Abnormal results of other function studies of eye
7942,R942,Abnormal results of pulmonary function studies
79430,R9430,Abnormal result of cardiovascular function study
79431,R9431,Abnormal electrocardiogram [ECG] [EKG]
79439,R9439,Abnormal result of other cardiovascular function study
7944,R944,Abnormal results of kidney function studies
7945,R946,Abnormal results of thyroid function studies
7946,R947,Abnormal results of other endocrine function studies
7947,R948,Abnormal results of function studies of other organs and systems
7948,R945,Abnormal results of liver function studies
7949,R948,Abnormal results of function studies of other organs and systems
79500,R87619,Unspecified abnormal cytological findings in specimens from cervix uteri
79501,R87610,Atypical squamous cells of undetermined significance on cytologic smear of cervix (ASC-US)
79502,R87611,Atypical squamous cells cannot exclude high grade squamous intraepithelial lesion on cytologic smear of cervix (ASC-H)
79503,R87612,Low grade squamous intraepithelial lesion on cytologic smear of cervix (LGSIL)
79504,R87613,High grade squamous intraepithelial lesion on cytologic smear of cervix (HGSIL)
79505,R87810,Cervical high risk human papillomavirus (HPV) DNA test positive
79506,R87614,Cytologic evidence of malignancy on smear of cervix
79507,R87616,Satisfactory cervical smear but lacking transformation zone
79508,R87615,Unsatisfactory cytologic smear of cervix
79509,R87820,Cervical low risk human papillomavirus (HPV) DNA test positive
79510,R87628,Other abnormal cytological findings on specimens from vagina
79511,R87620,Atypical squamous cells of undetermined significance on cytologic smear of vagina (ASC-US)
79512,R87621,Atypical squamous cells cannot exclude high grade squamous intraepithelial lesion on cytologic smear of vagina (ASC-H)
79513,R87622,Low grade squamous intraepithelial lesion on cytologic smear of vagina (LGSIL)
79514,R87623,High grade squamous intraepithelial lesion on cytologic smear of vagina (HGSIL)
79515,R87811,Vaginal high risk human papillomavirus (HPV) DNA test positive
79516,R87624,Cytologic evidence of malignancy on smear of vagina
79518,R87625,Unsatisfactory cytologic smear of vagina
79519,R87628,Other abnormal cytological findings on specimens from vagina
7952,R898,Other abnormal findings in specimens from other organs
79531,R895,Abnormal microbiological findings in specimens from other organs
79539,R899,Unspecified abnormal finding in specimens from other organs
7954,R897,Abnormal histological findings in specimens from other organs
79551,R7611,Nonspecific reaction to tuberculin skin test without active tuberculosis
79552,R7612,Nonspecific reaction to cell mediated immunity measurement of gamma interferon antigen response without active tuberculosis
7956,R768,Other specified abnormal immunological findings in serum
79571,R75,Inconclusive laboratory evidence of human immunodeficiency virus [HIV]
79579,R768,Other specified abnormal immunological findings in serum
79581,R970,Elevated carcinoembryonic antigen [CEA]
79582,R971,Elevated cancer antigen 125 [CA 125]
79589,R978,Other abnormal tumor markers
7960,R825,Elevated urine levels of drugs
7961,R292,Abnormal reflex
7962,R030,Elevated blood-pressure reading
7963,R031,Nonspecific low blood-pressure reading
7964,R6889,Other general symptoms and signs
7965,O289,Unspecified abnormal findings on antenatal screening of mother
7966,P09,Abnormal findings on neonatal screening
79670,R85619,Unspecified abnormal cytological findings in specimens from anus
79671,R85610,Atypical squamous cells of undetermined significance on cytologic smear of anus (ASC-US)
79672,R85611,Atypical squamous cells cannot exclude high grade squamous intraepithelial lesion on cytologic smear of anus (ASC-H)
79673,R85612,Low grade squamous intraepithelial lesion on cytologic smear of anus (LGSIL)
79674,R85613,High grade squamous intraepithelial lesion on cytologic smear of anus (HGSIL)
79675,R8581,Anal high risk human papillomavirus (HPV) DNA test positive
79676,R85614,Cytologic evidence of malignancy on smear of anus
79677,R85616,Satisfactory anal smear but lacking transformation zone
79678,R85615,Unsatisfactory cytologic smear of anus
79679,R8582,Anal low risk human papillomavirus (HPV) DNA test positive
7969,R6889,Other general symptoms and signs
797,R4181,Age-related cognitive decline
7980,R99,Ill-defined and unknown cause of mortality
7981,R99,Ill-defined and unknown cause of mortality
7982,R99,Ill-defined and unknown cause of mortality
7989,R99,Ill-defined and unknown cause of mortality
79901,R0901,Asphyxia
79902,R0902,Hypoxemia
7991,R092,Respiratory arrest
79921,R450,Nervousness
79922,R454,Irritability and anger
79923,R4587,Impulsiveness
79924,R4586,Emotional lability
79925,R453,Demoralization and apathy
79929,R4589,Other symptoms and signs involving emotional state
7993,R5381,Other malaise
7994,R64,Cachexia
79951,R41840,Attention and concentration deficit
79952,R41841,Cognitive communication deficit
79953,R41842,Visuospatial deficit
79954,R41843,Psychomotor deficit
79955,R41844,Frontal lobe and executive function deficit
79959,R4189,Other symptoms and signs involving cognitive functions and awareness
79981,R6882,Decreased libido
79982,R6813,Apparent life threatening event in infant (ALTE)
79989,R69,Illness
7999,R69,Illness
80000,S020xxA,Fracture of vault of skull
80001,S020xxA,Fracture of vault of skull
80002,S020xxA,Fracture of vault of skull
80003,S020xxA,Fracture of vault of skull
80004,S020xxA,Fracture of vault of skull
80005,S020xxA,Fracture of vault of skull
80006,S020xxA,Fracture of vault of skull
80009,S020xxA,Fracture of vault of skull
80010,S020xxA,Fracture of vault of skull
80010,S06330A,Contusion and laceration of cerebrum
80011,S020xxA,Fracture of vault of skull
80011,S06330A,Contusion and laceration of cerebrum
80012,S020xxA,Fracture of vault of skull
80012,S06331A,Contusion and laceration of cerebrum
80013,S020xxA,Fracture of vault of skull
80013,S06333A,Contusion and laceration of cerebrum
80014,S020xxA,Fracture of vault of skull
80014,S06335A,Contusion and laceration of cerebrum
80015,S020xxA,Fracture of vault of skull
80015,S06336A,Contusion and laceration of cerebrum
80016,S020xxA,Fracture of vault of skull
80016,S06339A,Contusion and laceration of cerebrum
80019,S020xxA,Fracture of vault of skull
80019,S06330A,Contusion and laceration of cerebrum
80020,S020xxA,Fracture of vault of skull
80020,S064X0A,Epidural hemorrhage without loss of consciousness
80021,S020xxA,Fracture of vault of skull
80021,S064X0A,Epidural hemorrhage without loss of consciousness
80022,S020xxA,Fracture of vault of skull
80022,S064X1A,Epidural hemorrhage with loss of consciousness of 30 minutes or less
80023,S020xxA,Fracture of vault of skull
80023,S064X3A,Epidural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes
80024,S020xxA,Fracture of vault of skull
80024,S064X5A,Epidural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level
80025,S020xxA,Fracture of vault of skull
80025,S064X6A,Epidural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving
80026,S020xxA,Fracture of vault of skull
80026,S064X9A,Epidural hemorrhage with loss of consciousness of unspecified duration
80029,S020xxA,Fracture of vault of skull
80029,S064X0A,Epidural hemorrhage without loss of consciousness
80030,S020xxA,Fracture of vault of skull
80030,S06360A,Traumatic hemorrhage of cerebrum
80031,S020xxA,Fracture of vault of skull
80031,S06360A,Traumatic hemorrhage of cerebrum
80032,S020xxA,Fracture of vault of skull
80032,S06361A,Traumatic hemorrhage of cerebrum
80033,S020xxA,Fracture of vault of skull
80033,S06363A,Traumatic hemorrhage of cerebrum
80034,S020xxA,Fracture of vault of skull
80034,S06365A,Traumatic hemorrhage of cerebrum
80035,S020xxA,Fracture of vault of skull
80035,S06366A,Traumatic hemorrhage of cerebrum
80036,S020xxA,Fracture of vault of skull
80036,S06369A,Traumatic hemorrhage of cerebrum
80039,S020xxA,Fracture of vault of skull
80039,S06360A,Traumatic hemorrhage of cerebrum
80040,S020xxA,Fracture of vault of skull
80040,S06890A,Other specified intracranial injury without loss of consciousness
80041,S020xxA,Fracture of vault of skull
80041,S06890A,Other specified intracranial injury without loss of consciousness
80042,S020xxA,Fracture of vault of skull
80042,S06891A,Other specified intracranial injury with loss of consciousness of 30 minutes or less
80043,S020xxA,Fracture of vault of skull
80043,S06893A,Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes
80044,S020xxA,Fracture of vault of skull
80044,S06895A,Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level
80045,S020xxA,Fracture of vault of skull
80045,S06896A,Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving
80046,S020xxA,Fracture of vault of skull
80046,S06899A,Other specified intracranial injury with loss of consciousness of unspecified duration
80049,S020xxA,Fracture of vault of skull
80049,S06890A,Other specified intracranial injury without loss of consciousness
80050,S020xxB,Fracture of vault of skull
80051,S020xxB,Fracture of vault of skull
80052,S020xxB,Fracture of vault of skull
80053,S020xxB,Fracture of vault of skull
80054,S020xxB,Fracture of vault of skull
80055,S020xxB,Fracture of vault of skull
80056,S020xxB,Fracture of vault of skull
80059,S020xxB,Fracture of vault of skull
80060,S020xxB,Fracture of vault of skull
80060,S06330A,Contusion and laceration of cerebrum
80061,S020xxB,Fracture of vault of skull
80061,S06330A,Contusion and laceration of cerebrum
80062,S020xxB,Fracture of vault of skull
80062,S06331A,Contusion and laceration of cerebrum
80063,S020xxB,Fracture of vault of skull
80063,S06333A,Contusion and laceration of cerebrum
80064,S020xxB,Fracture of vault of skull
80064,S06335A,Contusion and laceration of cerebrum
80065,S020xxB,Fracture of vault of skull
80065,S06336A,Contusion and laceration of cerebrum
80066,S020xxB,Fracture of vault of skull
80066,S06339A,Contusion and laceration of cerebrum
80069,S020xxB,Fracture of vault of skull
80069,S06330A,Contusion and laceration of cerebrum
80070,S020xxB,Fracture of vault of skull
80070,S064X0A,Epidural hemorrhage without loss of consciousness
80071,S020xxB,Fracture of vault of skull
80071,S064X0A,Epidural hemorrhage without loss of consciousness
80072,S020xxB,Fracture of vault of skull
80072,S064X1A,Epidural hemorrhage with loss of consciousness of 30 minutes or less
80073,S020xxB,Fracture of vault of skull
80073,S064X3A,Epidural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes
80074,S020xxB,Fracture of vault of skull
80074,S064X5A,Epidural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level
80075,S020xxB,Fracture of vault of skull
80075,S064X6A,Epidural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving
80076,S020xxB,Fracture of vault of skull
80076,S064X9A,Epidural hemorrhage with loss of consciousness of unspecified duration
80079,S020xxB,Fracture of vault of skull
80079,S064X0A,Epidural hemorrhage without loss of consciousness
80080,S020xxB,Fracture of vault of skull
80080,S06360A,Traumatic hemorrhage of cerebrum
80081,S020xxB,Fracture of vault of skull
80081,S06360A,Traumatic hemorrhage of cerebrum
80082,S020xxB,Fracture of vault of skull
80082,S06361A,Traumatic hemorrhage of cerebrum
80083,S020xxB,Fracture of vault of skull
80083,S06363A,Traumatic hemorrhage of cerebrum
80084,S020xxB,Fracture of vault of skull
80084,S06365A,Traumatic hemorrhage of cerebrum
80085,S020xxB,Fracture of vault of skull
80085,S06366A,Traumatic hemorrhage of cerebrum
80086,S020xxB,Fracture of vault of skull
80086,S06369A,Traumatic hemorrhage of cerebrum
80089,S020xxB,Fracture of vault of skull
80089,S06360A,Traumatic hemorrhage of cerebrum
80090,S020xxB,Fracture of vault of skull
80090,S06890A,Other specified intracranial injury without loss of consciousness
80091,S020xxB,Fracture of vault of skull
80091,S06890A,Other specified intracranial injury without loss of consciousness
80092,S020xxB,Fracture of vault of skull
80092,S06891A,Other specified intracranial injury with loss of consciousness of 30 minutes or less
80093,S020xxB,Fracture of vault of skull
80093,S06893A,Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes
80094,S020xxB,Fracture of vault of skull
80094,S06895A,Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level
80095,S020xxB,Fracture of vault of skull
80095,S06896A,Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving
80096,S020xxB,Fracture of vault of skull
80096,S06899A,Other specified intracranial injury with loss of consciousness of unspecified duration
80099,S020xxB,Fracture of vault of skull
80099,S06890A,Other specified intracranial injury without loss of consciousness
80100,S0210xA,Unspecified fracture of base of skull
80101,S0210xA,Unspecified fracture of base of skull
80102,S0210xA,Unspecified fracture of base of skull
80103,S0210xA,Unspecified fracture of base of skull
80104,S0210xA,Unspecified fracture of base of skull
80105,S0210xA,Unspecified fracture of base of skull
80106,S0210xA,Unspecified fracture of base of skull
80109,S0210xA,Unspecified fracture of base of skull
80110,S0210xA,Unspecified fracture of base of skull
80110,S06330A,Contusion and laceration of cerebrum
80111,S0210xA,Unspecified fracture of base of skull
80111,S06330A,Contusion and laceration of cerebrum
80112,S0210xA,Unspecified fracture of base of skull
80112,S06331A,Contusion and laceration of cerebrum
80113,S0210xA,Unspecified fracture of base of skull
80113,S06333A,Contusion and laceration of cerebrum
80114,S0210xA,Unspecified fracture of base of skull
80114,S06335A,Contusion and laceration of cerebrum
80115,S0210xA,Unspecified fracture of base of skull
80115,S06336A,Contusion and laceration of cerebrum
80116,S0210xA,Unspecified fracture of base of skull
80116,S06339A,Contusion and laceration of cerebrum
80119,S0210xA,Unspecified fracture of base of skull
80119,S06330A,Contusion and laceration of cerebrum
80120,S0210xA,Unspecified fracture of base of skull
80120,S064X0A,Epidural hemorrhage without loss of consciousness
80121,S0210xA,Unspecified fracture of base of skull
80121,S064X0A,Epidural hemorrhage without loss of consciousness
80122,S0210xA,Unspecified fracture of base of skull
80122,S064X1A,Epidural hemorrhage with loss of consciousness of 30 minutes or less
80123,S0210xA,Unspecified fracture of base of skull
80123,S064X3A,Epidural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes
80124,S0210xA,Unspecified fracture of base of skull
80124,S064X5A,Epidural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level
80125,S0210xA,Unspecified fracture of base of skull
80125,S064X6A,Epidural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving
80126,S0210xA,Unspecified fracture of base of skull
80126,S064X9A,Epidural hemorrhage with loss of consciousness of unspecified duration
80129,S0210xA,Unspecified fracture of base of skull
80129,S064X0A,Epidural hemorrhage without loss of consciousness
80130,S0210xA,Unspecified fracture of base of skull
80130,S06360A,Traumatic hemorrhage of cerebrum
80131,S0210xA,Unspecified fracture of base of skull
80131,S06360A,Traumatic hemorrhage of cerebrum
80132,S0210xA,Unspecified fracture of base of skull
